id,タイトル,ブランド,カテゴリ,シリーズ,販売ステータス,発売日,配信開始日,価格(税込),通常価格(税込),割引中,CV,シナリオ,イラスト,ジャンル,トラック数,トラックリスト,ファイルサイズ(MB),成人向け,配信限定,新作,ステラ独占,オリジナル特典,メーカー特典,セット購入特典,フェア数,サムネイルURL
151,おやすみ彼氏8～おネエな彼氏と過ごす夜～(CV：黒井勇),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,黒井勇,田中バター,さいのすけ,恋人 / ほのぼの,9,愛情のバランス / ナイショ話 / おねだり / おやすみの前に / あのね… / 由貴のとなり / おまけ1 / おまけ2 / 【特典】キレイになる方法,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1233/conversions/5117f944-d0c5-4feb-bd1b-1f9e5e7c5eac-800x800_png.png
152,おやすみ彼氏9～天然な彼氏と過ごす夜～(CV：金部影人),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,金部影人,千崎郁未,さいのすけ,恋人 / ほのぼの,9,心配事 / 頼られたくて / 素肌と素肌 / おやすみの前に / あのね… / 良太のとなり / おまけ1 / おまけ2 / 【特典】ふたりのハッピーエンド,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1230/conversions/950c9050-1f7b-47cf-89ec-3a8689e4ff11-800x800_png.png
153,おやすみ彼氏10～俺様な彼氏と過ごす夜～(CV：テトラポット登),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,テトラポット登,葉住朔良,さいのすけ,恋人 / ほのぼの / 嫉妬,9,俺の女 / 不器用なやさしさ / 抑えきれない支配欲 / おやすみの前に / あのね… / 千秋のとなり / おまけ1 / おまけ2 / 【特典】俺様の特権,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1237/conversions/8c4cdc7a-f5ab-4eb4-9add-dd828d8f36ad-800x800_png.png
154,サラリーマン、拾いました。(CV：四ツ谷サイダー),Chouette,シチュエーション,〇〇、拾いました。,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,四ツ谷サイダー,七福さゆり,炬太郎,ほのぼの / 同棲/同居 / サラリーマン,9,不思議な縁 / ふたりのルール / 幸せな食卓 / 恋に溺れて / 再就職 / 旅立ち / ふたりの未来 / おまけ / 【特典】キミに、酔いました。,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1315/conversions/9c68d93f-7dc9-4a78-b930-100c78e9e6c9-800x800_png.png
155,文豪達のカフネ　第一巻　綾織武郎(CV：河村眞人),Chouette,シチュエーション,文豪達のカフネ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,河村眞人,アザミ白秋,やすだしのぐ,ヤンデレ,11,文豪も木から落ちる / 青で見る世界 / 鴉の雌雄 / 秋時雨 / 空と海 / 睦語り / 汝の選択 / 碧落の楽園 / 迎え猫 / キャストトーク / 【特典】地獄の一丁目と猫,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1364/conversions/6bf4f3da-b6ea-4de9-bcba-b95b1b4e519e-800x800_png.png
156,文豪達のカフネ　第二巻　園原藤村(CV：佐和真中),Chouette,シチュエーション,文豪達のカフネ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,佐和真中,一色かなこ / アザミ白秋,やすだしのぐ,ヤンデレ / 執着,10,再会 / 嘘と過ち / 色褪せない思い出 / 予兆 / 快楽への手招き / 新生 / 絶息 / とある渇望 / キャストトーク / 【特典】お遊戯,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1368/conversions/e3c85b65-672b-4877-879d-1201bceb0fcf-800x800_png.png
157,文豪達のカフネ　第三巻　上東野独歩(CV：皇帝),Chouette,シチュエーション,文豪達のカフネ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,皇帝,アザミ白秋 / 一色かなこ,やすだしのぐ,ヤンデレ / 執着,10,危険な崇敬 / 欺瞞 / 偽りのまほろば / 寵愛 / 在りし日 / 裏切り / リビドー / 寂寞 / キャストトーク / 【特典】籠中へ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1374/conversions/ea13d67b-7b9d-4f0f-983b-9a0057a8d1a1-800x800_png.png
158,王子様、拾いました。(CV：三楽章),Chouette,シチュエーション,〇〇、拾いました。,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,三楽章,希彗まゆ,炬太郎,ほのぼの / 同棲/同居 / 王子,10,緊急事態 / ボクの女神 / たくさんのありがとう / 変わりゆく日常 / 夢の中の王子様 / 家族 / 旅立ち / ふたりの未来 / キャストトーク / 【特典】アナタに、酔いました。,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1324/conversions/a6fe5fb9-4115-4c59-9c3b-241d20aa9c30-800x800_png.png
160,お見合い恋愛のスゝメ case.1 城山玲司(CV：柏木誉),Chouette,シチュエーション,お見合い恋愛のスゝメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,柏木誉,葉住朔良,上原た壱,上司 / 純愛,9,驚きのお見合い相手 / 奇妙な同棲生活 / 知らなかった一面 / 夢に向かって / 言い出せない気持ち / やっぱり貴方が…… / 旅立ちの朝 / おまけ / 【特典】ドレスのままで,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1380/conversions/7813b3b7-a0f3-4229-90a1-68db8d1e9c7d-800x800_png.png
162,お見合い恋愛のスゝメ case.2 小宮勇斗(CV：二枚貝ムール),Chouette,シチュエーション,お見合い恋愛のスゝメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,二枚貝ムール,千崎郁未,上原た壱,同級生 / 純愛,8,動き出す時間 / 再会を祝して / 溢れ出す想い / もどかしい距離 / 苦渋の決断 / 新しい生活 / おまけ / 【特典】名前を呼んで,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1386/conversions/a4288d2f-684e-4270-b63b-906bd84ad83e-800x800_png.png
164,お見合い恋愛のスゝメ case.3 有馬荘介(CV：茶介),Chouette,シチュエーション,お見合い恋愛のスゝメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,茶介,千崎郁未,上原た壱,純愛,10,お得意様 / 突然のお誘い / 共有する想い / 狡い人 / 父の願い / 辛い選択 / やさしい嘘 / おまけ / キャストトーク / 【特典】ほどける想い,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1392/conversions/4f7e54c5-6a7d-4365-ae68-7064af2251ae-800x800_png.png
167,執着eye3(CV：寺竹順),BULLET,シチュエーション,執着eye,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,寺竹順,七原みさ,京一,ヤンデレ / 執着,9,春の日 / 開幕 / 眩暈 / ヒーロー / 幸せの綻び / 千秋楽 / 奈落 / キャストトーク / 【特典】春の夢を見る時,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1287/conversions/40957369-2be6-4128-9822-876036b81afa-800x800_png.png
168,おやすみ彼氏11～奥手な彼氏と過ごす夜～(CV：二枚貝ムール),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,二枚貝ムール,千崎郁未,さいのすけ,恋人 / ほのぼの,8,はじめてのお泊り / あと一歩 / キスの先 / おやすみの前に / あのね… / 悠真のとなり / おまけ / 【特典】感情の自覚,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1243/conversions/fa6220aa-1346-49fb-bf85-c0c493248949-800x800_png.png
170,おやすみ彼氏12～構いたがりな彼氏と過ごす夜～(CV：湯町駆),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,湯町駆,七福さゆり,さいのすけ,恋人 / ほのぼの,9,想いを隠して / ジレンマ / もう止められない / おやすみの前に / あのね… / 律のとなり / おまけ1 / おまけ2 / 【特典】ずっと隣に,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1249/conversions/bc5b5f02-bdc2-4967-8e03-7cc6c55b78c6-800x800_png.png
173,ナミダメ “ロク”ミヤタイチの場合(CV：湯町駆),BULLET,シチュエーション,ナミダメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,湯町駆,七福さゆり,ななどね粥,調教,10,盲亀浮木 / 馬脚、現る / 疑念 / バイガエシ / クソ生意気な顔 / お前、変態だろ？ / 縛吊蝋鞭 / 開眼 / 王は奴隷の心を討つ / 【特典】変態、夜の営み,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1269/conversions/d06f8c4d-53b0-4601-bb79-353fe5e4ce26-800x800_png.png
174,親愛なるタナトス 第一巻 邂逅(CV：皇帝),Chouette,シチュエーション,親愛なるタナトス,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,皇帝,七原みさ,柴寅,ヤンデレ / サスペンス,7,入水 / 孤独なふたり / 危険な解釈 / 名もなき感情 / 唯一の理解者 / 歪な家族計画 / 【特典】記憶の錆,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1544/conversions/c7aa49e6-7c09-42f4-bdde-4933943aa2e0-800x800_png.png
176,親愛なるタナトス 第二巻 侵食(CV：三楽章),Chouette,シチュエーション,親愛なるタナトス,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,三楽章,七原みさ,柴寅,ヤンデレ / サスペンス,7,休職 / 僅かな理性 / 過ちの情欲 / 最後のチャンス / 乾杯 / キャストトーク / 【特典】想いの境界線,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1550/conversions/cd68f86a-8ee2-462a-99a1-66280b244bd5-800x800_png.png
177,親愛なるタナトス 第三巻 残夢(CV：茶介),Chouette,シチュエーション,親愛なるタナトス,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,茶介,七原みさ,柴寅,ヤンデレ / サスペンス,9,リバイバル / 追想 / 幸福の真似事 / 乖離した想い / ジブリッシュ / 道化師が嘘を吐く / 夢違え / キャストトーク / 【特典】紅涙の棘,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1556/conversions/e242f099-7014-40de-a6e4-a4b0fce286de-800x800_png.png
178,極道の男は哀を詠う(CV：二枚貝ほっき),Chouette,シチュエーション,,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,二枚貝ほっき,ひよ,さいのすけ,ヤクザ/裏社会,6,哀しき逃亡劇 / 禁忌を破っても / 志郎の過去 / 再会、そして / これが最初で、最後の / 【特典】呼び方レッスン,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1422/conversions/a257086c-b736-4ce3-94c7-59aeedc36c52-800x800_png.png
184,部下、拾いました。(CV：テトラポット登),Chouette,シチュエーション,〇〇、拾いました。,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,テトラポット登,七原みさ,炬太郎,部下 / 同棲/同居 / コメディ,11,監督責任 / 部下の悩み / 事故物件 / 上司のヒミツ / 干物事情 / 本音と建前 / 内緒のキス / 気づいてよ / 我慢の限界 / キャストトーク / 【特典】上司と、ダイエットしました。,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1328/conversions/8f984b70-5061-47ac-a728-bbcef1dce5b0-800x800_png.png
185,ばぶばぶ本舗1 イケメンパパ編(CV：湯町駆),Chouette,シチュエーション,ばぶばぶ本舗,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,湯町駆,七福さゆり,ハナヂ,,8,こんにちは、ばぶちゃん / おむつがえ / おていれ / まっさーじ / はじめてのおちゅうしゃ / おねんね / キャストトーク / 【特典】お仕置きプレイ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1404/conversions/90897582-6957-4e5f-8df3-571ebd6ab79a-800x800_png.png
186,ヒモ、拾いました。(CV：夜乃かずお),Chouette,シチュエーション,〇〇、拾いました。,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,夜乃かずお,吉野郁,炬太郎,同棲/同居 / コメディ,10,再会 / 無気力な無職 / 退去命令 / 元エリートの面影 / Win-Win / 恋の自覚 / 理想の生活 / どうしようもない人 / キャストトーク / 【特典】ヒモ、働きません。,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1335/conversions/eba2d613-8133-4da1-86f1-2638bc666446-800x800_png.png
187,ばぶばぶ本舗2 ベテランパパ編(CV：茶介),Chouette,シチュエーション,ばぶばぶ本舗,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,茶介,七福さゆり,ハナヂ,,8,こんにちは、ばぶちゃん / ぱぱのぱいぱい / おふろ / まっさーじ / いっぱいおねだり / よみきかせ / キャストトーク / 【特典】お仕置きプレイ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1410/conversions/4ad9a6a4-9a50-462f-98cd-040496f7003c-800x800_png.png
188,おやすみ彼氏13～溺愛彼氏と過ごす夜～(CV：冬ノ熊肉),BULLET,シチュエーション,おやすみ彼氏,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2310,,False,冬ノ熊肉,千崎郁未,さいのすけ,恋人 / ほのぼの,9,彼氏の秘密 / 逆効果 / 全部が欲しい / おやすみの前に / あのね… / 健人のとなり / おまけ1 / おまけ2 / 【特典】スキルアップ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1255/conversions/7e2d3354-22f1-4a25-b0cf-e5ddd3b93937-800x800_png.png
189,NoT Regret(CV：土門熱/谷根千),Chouette,シチュエーション,NTRシリーズ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2970,,False,土門熱 / 谷根千,木原梨花,真嶋しま,三角関係 / 寝取られ,8,本気の恋 / 遭逢と牽制 / 隠し事 / 隣の花は赤い / フェア / アンバランス / キャストトーク / 【特典】トライアローグ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1601/conversions/ae966252-96db-4eb0-ac6c-2bb45ee72002-800x800_png.png
190,もうすぐ雨が降り出しそう Route A(CV：桜川春仁),Chouette,シチュエーション,もうすぐ雨が降り出しそう,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,桜川春仁,木原梨花,柴寅,純愛,9,コンビニの軒先で / 可愛くない後輩 / 遣らずの雨 / 青春と未練 / 雨女 / 不器用な嘘 / 特別じゃないけど / 未来を見て / 【特典】思い出の影,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1520/conversions/69a1b2fc-cee6-4189-9f3c-aa86dcd87577-800x800_png.png
191,勇壮な若き王は私のいいなり(CV：佐和真中),Chouette,シチュエーション,,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,佐和真中,七福さゆり,ゆき哉,調教,8,募る心配 / 内助の功 / はじめてのお叱り / 抗えない欲望 / 欲張りな王 / 飴と鞭 / キャストトーク / 【特典】王様の甘美なご褒美,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1484/conversions/212d1d0c-6d06-41e6-ba7b-2a55545c0bb9-800x800_png.png
192,もうすぐ雨が降り出しそう Route B(CV：天野晴),Chouette,シチュエーション,もうすぐ雨が降り出しそう,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,天野晴,木原梨花,柴寅,純愛,9,珈琲店の軒先で / 思い出 / 試行錯誤 / 雨の帰り道 / 鈍感な人 / 恋を知って / 特別な味 / あの日の続き / 【特典】指先から伝えて,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1526/conversions/cecccbb2-c7c8-4fc5-a69b-42f34d80d961-800x800_png.png
193,お仕事恋愛のスゝメ　case1. 峰川伸(CV：二枚貝ムール),Chouette,シチュエーション,お仕事恋愛のスゝメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,二枚貝ムール,滝宮那智,上原た壱,純愛,9,はじめての来店 / 大切な相手 / 縮まる距離 / プレゼント / ナイショの花 / 花笑み / 止まらない気持ち / おまけ / 【特典】優しさの行き先,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1532/conversions/4744b5df-a9e1-42f5-b0fb-e00c2aa430a3-800x800_png.png
194,執着eye4(CV：テトラポット登),BULLET,シチュエーション,執着eye,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,テトラポット登,七原みさ,京一,ヤンデレ / 執着,10,夏の果 / 仮面 / 霞む未来 / 夢の影 / 蜃気楼 / 行き止まり / 同期 / なりたい / キャストトーク / 【特典】溺れたい,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1293/conversions/833cd3fc-a784-49e7-8b29-66bf2589d100-800x800_png.png
195,お仕事恋愛のスゝメ　case2. 高瀬海利(CV：オベリスク=絽綺),Chouette,シチュエーション,お仕事恋愛のスゝメ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,オベリスク=絽綺,滝宮那智,上原た壱,純愛,9,最悪な第一印象 / プロとして / 天邪鬼 / ハプニング / エール / 本心 / 可愛い人 / おまけ / 【特典】不器用なボーイフレンド,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1538/conversions/fe64efb6-5692-4cd5-b22c-5b8cfe1d9699-800x800_png.png
196,NoT Release(CV：河村眞人/三重奏),Chouette,シチュエーション,NTRシリーズ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2970,,False,河村眞人 / 三重奏,雪華,真嶋しま,寝取られ,6,とっておきの仕掛け / 緊縛と裏切り / 息子の謝罪。その影で囁く者 / 強制子作り / キャストトーク / 【特典】三人での関係,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1595/conversions/4f327315-d1d6-4ead-baa4-5e740e602c04-800x800_png.png
197,親愛なるタナトス 第四巻 毀損(CV：河村眞人),Chouette,シチュエーション,親愛なるタナトス,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,河村眞人,木原梨花,柴寅,ヤンデレ / サスペンス,10,初診 / 不安と希望 / 止まり木 / アガペー / 混濁 / テラリウム / 悪辣なイデア / 影身に添う / キャストトーク / 【特典】懸想の淵,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1565/conversions/9e05be3c-72ca-43da-b130-325479346ad9-800x800_png.png
198,ばぶばぶ本舗3 新米パパ編(CV：佐和真中),Chouette,シチュエーション,ばぶばぶ本舗,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,佐和真中,七福さゆり,ハナヂ,,8,こんにちは、ばぶちゃん / みるく / おきがえ / おにごっこ / とっておきのおまじない / おねんね / キャストトーク / 【特典】お仕置きプレイ,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1416/conversions/4d2220a3-a4e4-47f3-8f6e-a6877f335cc8-800x800_png.png
199,めおとらいふ(CV：冬ノ熊肉),Chouette,シチュエーション,めおとらいふ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,冬ノ熊肉,吉野郁,小道,夫/旦那 / ラブラブ / ほのぼの,8,妊活って？ / 新婚夫婦の日常 / セルフチェック / 以心伝心 / 大好きが止まらない / 重大発表 / キャストトーク / 【特典】おまわりさんごっこ編,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1490/conversions/d4ad864f-f5d3-4397-99e6-a236d576bc77-800x800_png.png
200,アグレッシヴ！(CV：湯町駆),Chouette,シチュエーション,,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,湯町駆,七福さゆり,真嶋しま,,8,今夜の相手 / お試し / 10点 / いい子悪い子 / 翻弄 / rescore / キャストトーク / 【特典】ハッピーエンドを待ちわびて,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1354/conversions/1a9b9c67-7e3c-48a6-8b83-fe178525f2cd-800x800_png.png
201,チェックイン 101号室(CV：櫻井真人),Chouette,シチュエーション,チェックイン,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,櫻井真人,卯木悠里,タダノヤス,恋人,9,彼と彼女の性事情 / デートプラン / チェックイン / 大人のおもちゃ / たくさんの初めて / 溢れる愛しさ / 素敵な変化 / キャストトーク / 【特典】内緒のレッスン,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1450/conversions/aef8f6ca-69c1-4258-88e7-e0023be2e879-800x800_png.png
202,チェックイン 201号室(CV：河村眞人),Chouette,シチュエーション,チェックイン,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,河村眞人,卯木悠里,タダノヤス,恋人,9,彼と彼女の性事情 / 独り占め宣言 / リクエスト / チェックイン / おねだりバスタイム / エッチなメイドさん / 心も身体も / キャストトーク / 【特典】休息は計画的に,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1454/conversions/c16be54c-75d6-4e09-a900-6ef16996c7f3-800x800_png.png
203,NoT Reset(CV：茶介/湯町駆),Chouette,シチュエーション,NTRシリーズ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2970,,False,茶介 / 湯町駆,木原梨花,真嶋しま,三角関係 / 寝取られ,7,穏やかな彼 / 夜道の出会い / 手を伸ばす / 縋られて… / 愛、ふたつ / これからここで / 【特典】シークレットアドバイス,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1589/conversions/fb17eb48-e002-4bda-b80c-0332e8866874-800x800_png.png
204,コクーン type01.ナツメ(CV：湯町駆),Chouette,シチュエーション,,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,湯町駆,七原みさ,京一,ヤンデレ / 執着 / ロボット/アンドロイド,9,契約 / 俺らしく / unlock / 迷夢 / 色づく世界 / 絡まった糸 / 繭中の蝶 / キャストトーク / 【特典】消えゆく記憶,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1360/conversions/eb2fcac9-4788-4657-be77-d86803f24a80-800x800_png.png
205,執着eye1(CV：河村眞人),BULLET,シチュエーション,執着eye,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,1980,,False,河村眞人,七原みさ,京一,ヤンデレ / 執着,10,見えない執着 / メンタルケア / 朧げな囁き / 頼れるボディーガード / アラート / 隠し事 / 理想の上司 / 不健全なオアシス / キャストトーク / 【特典】浸潤,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1275/conversions/cafe8eca-4bb7-4931-8e08-5a3a845d0102-800x800_png.png
206,執事、拾いました。(CV：土門熱),Chouette,シチュエーション,〇〇、拾いました。,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,土門熱,七原みさ,炬太郎,ほのぼの / 同棲/同居 / 執事,10,不運なふたり / 人助け / 夢じゃない！？ / トラウマ / 全財産 / 突然の別れ / 恋人として… / 私だけのお嬢様 / キャストトーク / 【特典】執事が、お仕置きをしました。,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1342/conversions/90a6281a-b587-4054-8375-1a99bf1ec41f-800x800_png.png
207,親愛なるタナトス 第五巻 徒花(CV：佐和真中),Chouette,シチュエーション,親愛なるタナトス,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,佐和真中,七原みさ,柴寅,ヤンデレ / サスペンス,9,偶然の出会い / 似た者同士 / 罪滅ぼし / 私の隠し事 / 彼の隠し事 / 悪計 / 濁悪の園 / キャストトーク / 【特典】迷妄の華,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1571/conversions/15acf8a8-605b-473e-9823-38fd6bb85ce4-800x800_png.png
208,めおとらいふ2(CV：二枚貝ほっき),Chouette,シチュエーション,めおとらいふ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,二枚貝ほっき,七福さゆり,小道,夫/旦那 / ラブラブ / ほのぼの,7,ふたりの希望 / 妊活って？ / セルフチェック / 有言実行 / 約束の朝に / 重大発表 / うさぎさんごっこ編,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1496/conversions/554ff2fd-b505-4cf6-809c-82c411ff47ee-800x800_png.png
209,ダメな彼ほどカワイイ！ vol.1(CV：テトラポット登),Chouette,シチュエーション,ダメな彼ほどカワイイ！,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,テトラポット登,七原みさ,マノ,純愛 / ツンデレ,6,ダメでカワイイ私の彼氏 / 今夜も独り占め / 電話越しで… / 溢れる想い / 幸せいっぱい / 【特典】飼うより飼われたい！,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1460/conversions/408c37c8-9c31-43b3-9ed5-682c2425ea68-800x800_png.png
210,めおとらいふ3(CV：二枚貝ムール),Chouette,シチュエーション,めおとらいふ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,二枚貝ムール,七福さゆり,小道,夫/旦那 / ラブラブ / ほのぼの,7,幸せな未来予想図 / 今日から妊活 / セルフチェック / 七転八起 / 禁欲生活5日目 / 重大発表 / 【特典】催眠ごっこ編,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1502/conversions/1649121b-bfae-47a8-a630-65daa058bd79-800x800_png.png
211,Wonder／Wonderful①～ののくん～(CV：後藤寝床),Chouette,シチュエーション,Wonder／Wonderful,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2750,,False,後藤寝床,yaya,爺太,ラブラブ / あまあま,7,十日後にとっておきます / ……早く会いたいな / あ～あ、いま目の前にいたら / 熱烈なキスしてやるよ / 激しく抱くから、覚悟して / 誕生日プレゼントってことで / 【特典】今から、やり直してもいい？,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1508/conversions/ef610c34-ab62-4a91-a88e-48ceb7a45b0d-800x800_png.png
212,NoT Reach(CV：テトラポット登/黒井勇),Chouette,シチュエーション,NTRシリーズ,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2970,,False,テトラポット登 / 黒井勇,木原梨花,真嶋しま,三角関係 / 寝取られ,9,暗雲 / 出会い / 突然の… / わがままな人 / 真相 / 縋るように手を伸ばし / ふたつの熱を受け入れて / そっと手を取る / 【特典】多幸感に包まれて,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1583/conversions/a3ce34b9-0543-488f-b772-9521b24bbb27-800x800_png.png
213,執着eye5(CV：土門熱),BULLET,シチュエーション,執着eye,ON_SALE,2024-03-14 00:00:00,2024-02-25T15:00:00.000Z,2530,,False,土門熱,七原みさ,京一,ヤンデレ / 執着 / 嫉妬,8,萍水相逢 / 魔法 / ツウカン / 忘却のサンドリヨン / 耽溺 / 蠧毒 / キャストトーク / 【特典】愛娘の便り,,False,False,False,False,True,False,False,0,https://api.stellaplayer.jp/media/1299/conversions/0fd8274a-c23b-4af3-b511-841979daa503-800x800_png.png
